file_x,file_y,decision,dist_l2,y,y_pred,y_pred_final,dist_l2_scaled
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10260078/70765263,1719967777_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10527568/4101451000,1565682222_align.jpg",No,1.1237,0,No,No,-1.1237
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/1084196170,1041405569_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10527568/730e0cf3d7ca7bcb6e8d282eba096b63f624a839.jpg_align.jpg",No,1.3586,0,No,No,-1.3586
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/1108808631,948381651_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10527568/4101451000,1565682222_align.jpg",No,1.3947,0,No,No,-1.3947
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10501339/760548207,2193236697_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390180/1545346110,3062462898_align.jpg",No,1.442,0,No,No,-1.442
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444184/610160916,4034279500_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391110/1982364668,2313387020_align.jpg",No,0.6342,0,Yes,No,-0.6342
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10260078/1867863835,3080954153_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10350582/1053565702,3372713692_align.jpg",No,1.1107,0,No,No,-1.1107
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10223394/3586344441,1281175933_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/0eb30f2442a7d933cf970f77a94bd11373f001f2.jpg_align.jpg",No,1.1859,0,No,No,-1.1859
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/381250830,3078337085_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177131/3107854968,3557863749_align.jpg",No,1.1311,0,No,No,-1.1311
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10451384/4014181510,2520594728_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10241759/1100410540,2317255497_align.jpg",No,0.882,0,Yes,No,-0.882
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10535730/79f0f736afc37931a713f887eac4b74543a91120.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133133/b151f8198618367a91d68b762f738bd4b31ce53a.jpg_align.jpg",No,1.1731,0,No,No,-1.1731
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10501339/1436564601,4015999573_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10414800/1533530778,2589110631_align.jpg",No,1.3316,0,No,No,-1.3316
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365056/4146463002,1997510084_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/2039084494,1547226193_align.jpg",No,1.1776,0,No,No,-1.1776
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/981708601,820675453_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10345267/3101981844,1105249360_align.jpg",No,1.1837,0,No,No,-1.1837
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299375/1274389188,195980004_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10535730/3663535915,880197759_align.jpg",No,1.1417,0,No,No,-1.1417
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/3239780172,3253916569_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427760/3964209127,4261415545_align.jpg",No,1.4059,0,No,No,-1.4059
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10138992/991206388,2456398992_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10501339/1648945811,3502846716_align.jpg",No,1.2481,0,No,No,-1.2481
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444184/641754785,2569053031_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/2391717551,1246633886_align.jpg",No,1.1738,0,No,No,-1.1738
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10241759/559255854,3006141456_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133133/3812b31bb051f819e76b9e6ad8b44aed2e73e740.jpg_align.jpg",No,1.2005,0,No,No,-1.2005
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10291921/2628318952,269809495_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10588885/235795108,652844045_align.jpg",No,1.0756,0,No,No,-1.0756
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10451384/41727492,738621199_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470003/1771109635,1862594280_align.jpg",No,1.4311,0,No,No,-1.4311
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10535730/b999a9014c086e06ed2925b402087bf40bd1cb48.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175483/2f3295d4c5e7004fa08bb7ef.jpg_align.jpg",No,1.3912,0,No,No,-1.3912
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10291921/629221614,249472717_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390484/1692506240,2937712266_align.jpg",No,1.1997,0,No,No,-1.1997
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10596982/513684575,1107475296_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390180/3435580341,747788572_align.jpg",No,1.0023,0,Yes,No,-1.0023
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10554231/2218009445,767312745_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10138992/3254200501,218870379_align.jpg",No,1.0993,0,No,No,-1.0993
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10551283/463323152,3790910939_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177131/1755042382,2422522911_align.jpg",No,1.1979,0,No,No,-1.1979
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10451384/1219592424,1761159913_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10238632/1065364582,3157786562_align.jpg",No,1.369,0,No,No,-1.369
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444184/2306827538,2259991873_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364834/971081317,3196093939_align.jpg",No,1.243,0,No,No,-1.243
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10527568/115074671,2866322050_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403334/2515201308,3944710696_align.jpg",No,1.2711,0,No,No,-1.2711
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10517929/2479492373,1213166471_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387585/3573678443,4123611038_align.jpg",No,1.2285,0,No,No,-1.2285
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364834/2055888590,4062134167_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576640/1149588370,1414918934_align.jpg",No,1.3005,0,No,No,-1.3005
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/2203073545,968959418_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427760/2531683817,1290515857_align.jpg",No,1.3265,0,No,No,-1.3265
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10551283/3039431234,3714642826_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10414800/457389237,1661192792_align.jpg",No,1.2563,0,No,No,-1.2563
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365056/3339624487,2266983298_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10343033/623572875,3890877726_align.jpg",No,1.4169,0,No,No,-1.4169
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/1708202550,393122352_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10554231/4222450901,3661283748_align.jpg",No,1.3791,0,No,No,-1.3791
