file_x,file_y,decision,distance_l2,distance_l2_scaled,y,pred_euclidean_l2
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6728/1614860876,813954189_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5773/4001610053,570383015_align.jpg",No,1.6234,-1.6234,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/15741/273398738,4125750029_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/1131/834544567,382214040_align.jpg",No,1.4004,-1.4004,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7065/3922646730,2589339026_align.jpg",/content/drive/My Drive/기업프로젝트-라젠/data/face train data/4861/eab9044c94f5aab4d62afced.jpg_align.jpg,No,1.5231,-1.5231,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2772/951249421,4077620880_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2145/4243901715,2498905926_align.jpg",No,1.3476,-1.3476,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7067/683842167,1151752189_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/1901/3017459854,3665712741_align.jpg",No,1.2839,-1.2839,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7508/2174036321,20875244_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2110/2937682886,2458886695_align.jpg",No,1.5568,-1.5568,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6728/1614860876,813954189_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12102/1835501940,134308043_align.jpg",No,1.3115,-1.3115,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7282/1939496603,3763620929_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6549/4291909258,4264680305_align.jpg",No,1.1544,-1.1544,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/2883582766,264419471_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12200/2239626445,1786470678_align.jpg",No,1.3289,-1.3289,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/3866/2375549814,1910750626_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14926/1117154974,1220285764_align.jpg",No,1.3777,-1.3777,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9643/1022421621,2690462410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14519/3256360826,1529157543_align.jpg",No,1.5836,-1.5836,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6834/420028936,3072859308_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/11879/4197885977,658501003_align.jpg",No,1.0665,-1.0665,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2779/320508207,173927546_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/15472/581062367,693555361_align.jpg",No,1.2388,-1.2388,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/368/3945146451,2914500332_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2858/3390033800,3934379181_align.jpg",No,1.643,-1.643,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6751/1086610494,2569402535_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6915/3140688985,2065673360_align.jpg",No,1.3299,-1.3299,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/984/588426022,1709365348_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7187/4092978934,2300303418_align.jpg",No,1.4224,-1.4224,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8085/2202132922,3672505173_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5382/2181487312,1132097339_align.jpg",No,1.4446,-1.4446,0,No
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6884/d4628535e5dde71174fed354a7efce1b9d166160.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/15219/2685274929,2887165247_align.jpg",No,1.533,-1.533,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12437/1426123360,2948077447_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/10273/2353508919,400257903_align.jpg",No,1.2476,-1.2476,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/924/4027827510,984489701_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5235/876541676,408696774_align.jpg",No,1.3818,-1.3818,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/4822/4272092638,2118501124_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/1131/834544567,382214040_align.jpg",No,1.4246,-1.4246,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5716/1263709626,67461660_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14805/1970917846,2509628526_align.jpg",No,1.1022,-1.1022,0,No
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9681/5882b2b7d0a20cf45d92c80274094b36adaf99e8.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7064/3771158555,2393075488_align.jpg",No,1.2974,-1.2974,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2647/3644554177,1700968609_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/11469/1056247210,1784121495_align.jpg",No,1.351,-1.351,0,No
